DATE,AAPL,IBM,TSLA,RM
2010/5/19,-0.01593,-0.008388,,-0.00513
2010/5/20,-0.042603,-0.039267,,-0.038976
2010/5/21,0.019179,0.013086,,0.015024
2010/5/24,0.018323,-0.007734,,-0.012908
2010/5/25,-0.006241,0.000562,,0.000354
2010/5/26,-0.004531,-0.01036,,-0.005661
2010/5/27,0.037856,0.025643,,0.032876
2010/5/28,0.013933,-0.008941,,-0.012375
2010/5/3,0.020146,0.004651,,0.013121
2010/5/4,-0.028797,-0.01142,,-0.023838
2010/5/5,-0.010418,-0.005151,,-0.006561
2010/5/6,-0.03803,-0.022674,,-0.032378
2010/5/7,-0.042193,-0.014687,,-0.015308
2010/6/1,0.015377,-0.007345,,-0.017165
2010/6/10,0.030058,0.030508,,0.029507
2010/6/11,0.011976,0.006031,,0.00438
2010/6/14,0.003037,0.000389,,-0.001805
2010/6/15,0.021276,0.010039,,0.023494
2010/6/16,0.029112,0.004315,,-0.000556
2010/6/17,0.017287,0.004833,,0.001283
2010/6/18,0.008107,-0.006337,,0.001317
2010/6/2,0.011962,0.02469,,0.025843
2010/6/21,-0.014244,0.003842,,-0.003857
2010/6/22,0.013621,-0.010333,,-0.016071
2010/6/23,-0.010517,0.006264,,-0.002985
2010/6/24,-0.00727,-0.014757,,-0.016803
2010/6/25,-0.00855,-0.008347,,0.002859
2010/6/28,0.005999,0.014632,,-0.002034
2010/6/29,-0.04521,-0.03016,,-0.031017
2010/6/3,-0.003145,0.004317,,0.004051
2010/6/30,-0.018113,-0.012871,-0.002511,-0.010113
2010/6/4,-0.027193,-0.020944,,-0.034411
2010/6/7,-0.019632,-0.009179,,-0.013532
2010/6/8,-0.006416,-0.003303,,0.010976
2010/6/9,-0.024586,0.001455,,-0.005942
2010/7/1,-0.012126,-0.00737,-0.078473,-0.00324
2010/7/12,-0.008994,0.005549,-0.020115,0.000733
2010/7/13,-0.021327,0.014067,0.06393,0.015379
2010/7/14,0.003689,0.001839,0.093716,-0.000155
2010/7/15,-0.005053,0,0.00252,0.001196
2010/7/16,-0.006164,-0.020578,0.037707,-0.02882
2010/7/19,-0.017287,0.013747,0.061531,0.005982
2010/7/2,-0.006198,-0.005793,-0.125683,-0.004662
2010/7/20,0.025694,-0.024963,-0.073482,0.011417
2010/7/21,0.009329,-0.010115,-0.003941,-0.01282
2010/7/22,0.018817,0.017562,0.038576,0.022513
2010/7/23,0.003536,0.007139,0.01381,0.00822
2010/7/26,-0.002539,0.000234,-0.01597,0.0112
2010/7/27,0.018513,0.001713,-0.019093,-0.001049
2010/7/28,-0.011815,-0.001555,0.008273,-0.006922
2010/7/29,-0.010921,-0.003192,-0.017857,-0.004159
2010/7/30,-0.003332,0.002968,-0.020147,0.000064
2010/7/6,0.006844,0.01313,-0.160938,0.005359
2010/7/7,0.040361,0.028673,-0.019243,0.031331
2010/7/8,-0.002223,0.007638,0.105063,0.009413
2010/7/9,0.005928,-0.000078,-0.003436,0.007204
2010/8/10,-0.00894,-0.001212,-0.029082,-0.005967
2010/8/11,-0.035542,-0.015246,-0.05938,-0.028179
2010/8/12,0.006395,-0.011785,-0.01676,-0.005379
2010/8/13,-0.010683,-0.003352,0.040909,-0.004024
2010/8/16,-0.005861,-0.000782,0.025109,0.00012
2010/8/17,0.017485,0.005322,0.019702,0.012192
2010/8/18,0.004366,0.007338,-0.019843,0.001483
2010/8/19,-0.012605,-0.003806,0.001066,-0.016935
2010/8/2,0.017881,0.01838,0.049147,0.022023
2010/8/20,-0.00096,-0.010861,0.016498,-0.003663
2010/8/23,-0.015382,-0.008078,0.053927,-0.00404
2010/8/24,-0.023881,-0.012414,-0.0462,-0.014512
2010/8/25,0.012337,0.002962,0.036458,0.003289
2010/8/26,-0.010746,-0.019877,-0.007538,-0.007685
2010/8/27,0.005577,0.015882,-0.002532,0.016587
2010/8/3,0.000305,-0.002983,0.049235,-0.004796
2010/8/30,0.003642,-0.010663,0.008629,-0.014719
2010/8/31,0.002474,-0.002188,-0.019628,0.000391
2010/8/4,0.004009,0.006903,-0.031435,0.006051
2010/8/5,-0.004867,0.004266,-0.0381,-0.001269
2010/8/6,-0.006148,-0.007889,-0.042054,-0.003704
2010/8/9,0.006379,0.014292,0.00051,0.005483
2010/9/1,0.029741,0.021441,0.049795,0.029505
2010/9/10,0.001292,0.0129,-0.026074,0.004863
2010/9/13,0.013781,0.012657,0.027268,0.011131
2010/9/14,0.00382,-0.005864,0.019305,-0.000713
2010/9/15,0.008058,0.004501,0.04072,0.003541
2010/9/16,0.023499,0.001854,-0.047316,-0.000364
2010/9/17,-0.004339,0.00401,-0.033906,0.000827
2010/9/2,0.00735,-0.005804,0.029829,0.009081
2010/9/20,0.028543,0.01229,0.040781,0.01521
2010/9/21,0.001907,0.001442,-0.013536,-0.002564
2010/9/22,0.014025,0.00447,-0.043332,-0.004825
2010/9/23,0.004066,-0.006789,-0.015601,-0.008331
2010/9/24,0.011768,0.018531,0.027607,0.021194
2010/9/27,-0.003955,0.004026,0.021393,-0.005667
2010/9/28,-0.014782,0.001782,0.042377,0.00485
2010/9/29,0.001778,0.004374,0.027103,-0.002588
2010/9/3,0.026173,0.020314,-0.000475,0.013219
2010/9/30,-0.012597,-0.009891,-0.071656,-0.003084
2010/9/7,-0.00371,-0.012776,-0.024228,-0.011471
2010/9/8,0.019821,0.001032,0.017527,0.006439
2010/9/9,0.00057,0.002221,-0.009091,0.004832
2011/1/10,0.018847,-0.00196,0.007436,-0.001376
2011/1/11,-0.00238,-0.002438,-0.052373,0.003725
2011/1/12,0.008137,0.012357,0,0.009008
2011/1/13,0.003658,-0.001878,-0.027448,-0.001711
2011/1/14,0.0081,0.007929,-0.017925,0.007385
2011/1/18,-0.022469,0.004333,-0.004272,0.001376
2011/1/19,-0.005313,0.033455,-0.062792,-0.010116
2011/1/20,-0.01818,0.000707,-0.058677,-0.001295
2011/1/21,-0.017915,-0.001926,0.018568,0.002414
2011/1/24,0.032842,0.02656,0.062934,0.005836
2011/1/25,0.011705,0.011339,0.007758,0.000263
2011/1/26,0.007176,-0.002478,0.002836,0.004221
2011/1/27,-0.001861,0.000186,0.006869,0.002244
2011/1/28,-0.020716,-0.011548,-0.036517,-0.017852
2011/1/3,0.021732,0.004906,-0.000375,0.011315
2011/1/31,0.00958,0.017524,0.003748,0.007663
2011/1/4,0.005219,0.001085,0.001878,-0.001313
2011/1/5,0.00818,-0.003996,0.005999,0.005007
2011/1/6,-0.000808,0.010949,0.039135,-0.002123
2011/1/7,0.007161,-0.004911,0.012913,-0.001845
2011/10/10,0.051406,0.023192,0.032975,0.034125
2011/10/11,0.029526,-0.008681,-0.009684,0.000544
2011/10/12,0.004747,0.006054,0.006882,0.009795
2011/10/13,0.015515,0.003761,0.005036,-0.002974
2011/10/14,0.033225,0.019859,0.003937,0.01738
2011/10/17,-0.004763,-0.020679,-0.02246,-0.01937
2011/10/18,0.005357,-0.041213,0.033552,0.020419
2011/10/19,-0.05594,-0.00844,-0.02717,-0.012649
2011/10/20,-0.008304,-0.000789,-0.008342,0.004554
2011/10/21,-0.006172,0.024711,0.025238,0.018809
2011/10/24,0.032835,0.003414,0.018552,0.012873
2011/10/25,-0.019716,-0.01037,-0.010508,-0.020045
2011/10/26,0.007115,0.008927,-0.009558,0.010537
2011/10/27,0.01021,0.021487,0.027877,0.034291
2011/10/28,0.000642,0.008446,0.038595,0.000389
2011/10/3,-0.017623,-0.009035,-0.02706,-0.028451
2011/10/31,-0.00042,-0.015044,-0.016739,-0.024738
2011/10/4,-0.005606,0.008368,-0.00295,0.022488
2011/10/5,0.015436,0.012075,0.072274,0.017866
2011/10/6,-0.002327,0.027368,0.062672,0.018304
2011/10/7,-0.02006,0.003853,0.001113,-0.008163
2011/11/1,-0.020431,-0.017765,-0.016684,-0.027942
2011/11/10,-0.02545,0.006091,0.014573,0.008616
2011/11/11,-0.001558,0.02198,0.073731,0.019489
2011/11/14,-0.013936,-0.00016,-0.012485,-0.00955
2011/11/15,0.025233,0.007473,0.021373,0.004817
2011/11/16,-0.010442,-0.011285,0.029767,-0.016616
2011/11/17,-0.019128,-0.004769,-0.036062,-0.0168
2011/11/18,-0.006545,-0.002638,-0.032067,-0.000395
2011/11/2,0.00227,0.014171,-0.005886,0.016105
2011/11/21,-0.015816,-0.020298,-0.025767,-0.018648
2011/11/22,0.020325,-0.000937,0.009761,-0.004141
2011/11/23,-0.025285,-0.018532,-0.019333,-0.022095
2011/11/25,-0.009319,-0.005001,0.006677,-0.002686
2011/11/28,0.034519,0.029086,0.028427,0.02924
2011/11/29,-0.007763,-0.00697,-0.024877,0.002214
2011/11/3,0.014242,0.018378,0.130617,0.018782
2011/11/30,0.024116,0.039018,0.031181,0.043315
2011/11/4,-0.007021,-0.004912,-0.004621,-0.00628
2011/11/7,-0.001274,0.005043,-0.032188,0.006296
2011/11/8,0.016261,0.00363,0.018228,0.011736
2011/11/9,-0.026955,-0.026756,-0.030151,-0.036695
2011/12/1,0.014992,0.007713,-0.004276,-0.001909
2011/12/12,-0.004522,-0.012233,-0.020296,-0.014914
2011/12/13,-0.007733,-0.00536,-0.031569,-0.008686
2011/12/14,-0.02217,-0.012712,-0.031239,-0.011348
2011/12/15,-0.003288,-0.006571,0.003155,0.003243
2011/12/16,0.005489,-0.020855,-0.021663,0.003216
2011/12/19,0.003123,-0.003704,-0.008929,-0.011733
2011/12/2,0.004563,0.001109,0.021472,-0.000241
2011/12/20,0.035949,0.023785,0.005405,0.029825
2011/12/21,0.00125,-0.030816,-0.011828,0.00195
2011/12/22,0.00531,0.003141,0.007254,0.008266
2011/12/23,0.011993,0.014887,0.004681,0.009035
2011/12/27,0.007934,0.001083,0.024014,0.000079
2011/12/28,-0.009569,-0.005191,-0.0021,-0.012478
2011/12/29,0.006159,0.011903,0.007717,0.010707
2011/12/30,-0.000296,-0.012354,-0.005917,-0.004291
2011/12/5,0.008494,0.006222,0.033634,0.010287
2011/12/6,-0.005242,0.011004,0.013074,0.001106
2011/12/7,-0.004758,0.005753,-0.019501,0.002018
2011/12/8,0.004035,-0.012729,-0.096519,-0.021142
2011/12/9,0.007577,0.015555,0.004856,0.016883
2011/2/1,0.016828,0.00963,-0.007884,0.016694
2011/2/10,-0.010107,-0.003401,0.000215,0.00075
2011/2/11,0.006515,-0.001463,0.001508,0.005507
2011/2/14,0.006529,-0.003845,-0.007312,0.002385
2011/2/15,0.002005,-0.002328,-0.010399,-0.003235
2011/2/16,0.008975,0.003439,0.08275,0.006257
2011/2/17,-0.013301,0.005141,-0.045693,0.003076
2011/2/18,-0.021602,0.003653,-0.017797,0.001925
2011/2/2,-0.002058,-0.00159,0.001255,-0.002723
2011/2/22,-0.034088,-0.017532,-0.056514,-0.020529
2011/2/23,0.011843,-0.010929,-0.001829,-0.006112
2011/2/24,0.000759,0.003683,0.032066,-0.000994
2011/2/25,0.015399,0.009392,0.047936,0.01055
2011/2/28,0.014505,-0.002465,0.011859,0.005561
2011/2/3,-0.002556,0.001408,-0.012949,0.002354
2011/2/4,0.00891,0.002874,-0.007194,0.002884
2011/2/7,0.015527,0.005,-0.016624,0.00624
2011/2/8,0.009435,0.011406,0.061552,0.004185
2011/2/9,0.008333,-0.008431,-0.052266,-0.002786
2011/3/1,-0.011042,-0.011799,0.002093,-0.01574
2011/3/10,-0.016455,-0.023152,-0.028722,-0.018871
2011/3/11,0.015346,0.00253,0.002499,0.00708
2011/3/14,0.00446,-0.006403,-0.034067,-0.006049
2011/3/15,-0.022995,-0.014685,-0.012903,-0.0112
2011/3/16,-0.04464,-0.037857,-0.005665,-0.019495
2011/3/17,0.01403,0.007712,-0.000438,0.013398
2011/3/18,-0.011863,0.011091,0.006576,0.004302
2011/3/2,0.008044,0.001188,0.003342,0.001615
2011/3/21,0.026098,0.011482,-0.010017,0.014994
2011/3/22,0.0056,0.002029,-0.023757,-0.003551
2011/3/23,-0.005891,0.009684,0.000901,0.002914
2011/3/24,0.017041,0.003197,0.005403,0.009341
2011/3/25,0.019045,0.013372,0.018809,0.003161
2011/3/28,-0.003129,-0.004994,0.021978,-0.002748
2011/3/29,0.001484,0.009357,0.028817,0.00706
2011/3/3,0.021129,0.020729,0.014155,0.017219
2011/3/30,-0.006639,0.00442,-0.008779,0.006685
2011/3/31,-0.000351,-0.00324,0.170392,-0.001829
2011/3/4,0.001224,-0.010093,0.02422,-0.007378
2011/3/7,-0.012889,-0.011741,-0.000401,-0.008341
2011/3/8,0.001126,0.014694,-0.011227,0.008923
2011/3/9,-0.009248,0.022061,0.002433,-0.001362
2011/4/1,-0.011327,0.007359,-0.039279,0.004963
2011/4/11,-0.012714,-0.00061,-0.046055,-0.002793
2011/4/12,0.004837,-0.00427,-0.024535,-0.007777
2011/4/13,0.011221,0.004288,0.011359,0.00019
2011/4/14,-0.011037,0.006221,0.008424,0.000084
2011/4/15,-0.014921,0.007517,0.017502,0.003925
2011/4/18,0.013406,-0.001624,-0.021501,-0.011018
2011/4/19,0.018111,-0.003254,0.005194,0.005731
2011/4/20,0.013467,-0.00393,0.02345,0.013515
2011/4/21,0.024199,0.021426,0.038447,0.005277
2011/4/25,0.006595,-0.003625,-0.013089,-0.001593
2011/4/26,-0.007334,0.004891,0.020462,0.00898
2011/4/27,-0.000771,0.011158,0.00557,0.00625
2011/4/28,-0.00971,0.002407,0.021418,0.003555
2011/4/29,0.009748,-0.001171,-0.002169,0.002301
2011/4/4,-0.009781,-0.000122,-0.031133,0.000345
2011/4/5,-0.006741,-0.001583,0.033682,-0.00018
2011/4/6,-0.002508,0.000305,-0.007865,0.002184
2011/4/7,0.000118,0.002073,0.028313,-0.00152
2011/4/8,-0.008933,-0.002008,-0.027533,-0.004004
2011/5/10,0.005322,0.007569,0.015048,0.008074
2011/5/11,-0.006353,-0.005165,-0.044476,-0.011111
2011/5/12,-0.001901,0.016165,0.022165,0.004895
2011/5/13,-0.017515,-0.01347,-0.004337,-0.008067
2011/5/16,-0.021145,-0.006238,-0.034483,-0.006204
2011/5/17,0.008521,0.009712,-0.02406,-0.000369
2011/5/18,0.011097,-0.000352,0.015023,0.008804
2011/5/19,0.001942,0.00088,0.070209,0.002178
2011/5/2,-0.010996,0.009204,-0.005435,-0.001753
2011/5/20,-0.015593,-0.002521,-0.008156,-0.007688
2011/5/23,-0.002446,-0.011166,-0.041115,-0.011926
2011/5/24,-0.006609,-0.001605,-0.003729,-0.000827
2011/5/25,0.013817,-0.001429,0.084581,0.003183
2011/5/26,-0.005285,-0.003398,0.017253,0.003953
2011/5/27,0.007194,0.001914,0.002374,0.004081
2011/5/3,0.005545,0.004182,-0.021129,-0.003379
2011/5/31,0.030882,0.008537,0.019966,0.010593
2011/5/4,0.003935,-0.013016,-0.006699,-0.006855
2011/5/5,-0.008067,-0.01266,-0.009367,-0.00907
2011/5/6,-0.00026,0.007005,0.025719,0.00382
2011/5/9,0.002712,0.001243,0.02913,0.004544
2011/6/1,-0.00667,-0.014029,-0.053849,-0.022785
2011/6/10,-0.016863,-0.01007,0.008689,-0.01398
2011/6/13,0.002148,-0.000061,0.020459,0.000669
2011/6/14,0.017881,0.005822,0.00598,0.012612
2011/6/15,-0.017116,-0.010907,-0.044755,-0.017432
2011/6/16,-0.004866,0.002094,-0.030015,0.001754
2011/6/17,-0.015069,0.010881,0,0.003045
2011/6/2,0.001713,-0.002822,0.008521,-0.001225
2011/6/20,-0.015425,0.003527,-0.018491,0.005395
2011/6/21,0.03165,0.007272,0.058439,0.013423
2011/6/22,-0.008269,-0.003249,-0.011624,-0.006468
2011/6/23,0.02672,0.002656,0.018376,-0.002828
2011/6/24,-0.014733,-0.006321,-0.005233,-0.011726
2011/6/27,0.017435,0.015448,-0.003809,0.009184
2011/6/28,0.009698,0.014258,0.023671,0.012944
2011/6/29,-0.003639,0.003117,0.006403,0.008283
2011/6/3,-0.007691,-0.006262,0.047636,-0.009734
2011/6/30,0.00488,0.005922,0.029692,0.010119
2011/6/6,-0.015723,-0.001818,-0.047461,-0.01076
2011/6/7,-0.017749,-0.006434,-0.011498,-0.000956
2011/6/8,0.000602,0.003971,-0.044061,-0.004187
2011/6/9,-0.002257,0.003042,0.018437,0.007378
2011/7/1,0.022611,0.017429,-0.003776,0.01441
2011/7/11,-0.015874,-0.008499,-0.015967,-0.01809
2011/7/12,-0.000706,-0.005372,-0.006349,-0.004434
2011/7/13,0.012071,0.001551,0.016684,0.003106
2011/7/14,-0.000698,-0.000516,-0.035964,-0.006716
2011/7/15,0.019985,0.007519,-0.001087,0.005554
2011/7/18,0.024334,-0.001481,-0.01269,-0.00813
2011/7/19,0.008159,0.056652,0.024238,0.016309
2011/7/20,0.026668,-0.008423,0.028684,-0.000671
2011/7/21,0.001008,0.006806,0.000349,0.013546
2011/7/22,0.015518,0.001514,0.020557,0.000908
2011/7/25,0.013221,-0.007992,-0.027313,-0.005643
2011/7/26,0.012321,-0.004192,-0.017199,-0.004105
2011/7/27,-0.026821,-0.008637,-0.012857,-0.020309
2011/7/28,-0.001961,0.002481,0.019175,-0.003234
2011/7/29,-0.00342,0.000275,0,-0.006451
2011/7/5,0.017975,0.005099,0.004135,-0.001336
2011/7/6,0.006668,0.012997,-0.006177,0.001002
2011/7/7,0.015465,-0.006921,0.026588,0.010454
2011/7/8,0.007027,0.000057,-0.030945,-0.006961
2011/8/1,0.016057,-0.006049,0.021299,-0.004132
2011/8/10,-0.027593,-0.047301,-0.049481,-0.044152
2011/8/11,0.027523,0.025778,0.062133,0.04629
2011/8/12,0.008804,0.008817,0.039921,0.005262
2011/8/15,0.01703,0.028478,-0.003041,0.021785
2011/8/16,-0.007642,-0.010116,-0.004956,-0.009739
2011/8/17,-0.000105,0.001401,-0.010345,0.000947
2011/8/18,-0.037825,-0.044612,-0.060782,-0.044594
2011/8/19,-0.027373,-0.038394,-0.080791,-0.015009
2011/8/2,-0.019761,-0.014938,-0.049705,-0.025557
2011/8/22,0.001152,0.009141,-0.015695,0.000258
2011/8/23,0.048143,0.033589,0.046014,0.034285
2011/8/24,0.006906,0.014849,0.039634,0.01312
2011/8/25,-0.006539,-0.007076,-0.031839,-0.015566
2011/8/26,0.026383,0.0215,0.026828,0.015122
2011/8/29,0.016659,0.020575,0.041298,0.02828
2011/8/3,0.009411,0.004381,-0.005121,0.005016
2011/8/30,0.000051,-0.000637,-0.003238,0.002347
2011/8/31,-0.013231,-0.003478,0.004466,0.004922
2011/8/4,-0.038719,-0.041101,-0.090074,-0.04782
2011/8/5,-0.009937,0.008747,-0.020606,-0.000575
2011/8/8,-0.054628,-0.034744,-0.024752,-0.066634
2011/8/9,0.058889,0.026411,0.060068,0.047407
2011/9/1,-0.009874,-0.009191,-0.029911,-0.011871
2011/9/12,0.006517,0.006507,-0.003918,0.006966
2011/9/13,0.012318,0.006218,0.052448,0.00912
2011/9/14,0.012168,0.023313,0.010797,0.01348
2011/9/15,0.009401,0.017041,0.019721,0.017187
2011/9/16,0.019188,0.01705,0.039484,0.005707
2011/9/19,0.02779,0.000809,-0.001163,-0.009803
2011/9/2,-0.018319,-0.019668,-0.03875,-0.025282
2011/9/20,0.004421,0.009184,0.009313,-0.001661
2011/9/21,-0.003168,-0.00973,-0.006151,-0.02939
2011/9/22,-0.02504,-0.025431,-0.008511,-0.031883
2011/9/23,0.006172,0.00427,0.029263,0.006082
2011/9/26,-0.002795,0.03053,-0.0326,0.023336
2011/9/27,-0.009698,0.018337,0.026254,0.010688
2011/9/28,-0.005635,-0.0009,-0.061092,-0.020691
2011/9/29,-0.016221,0.009124,-0.019113,0.008114
2011/9/30,-0.023683,-0.024,0.011194,-0.024974
2011/9/6,0.015212,-0.011199,-0.005635,-0.007436
2011/9/7,0.011034,0.013324,0.039233,0.028646
2011/9/8,0.000547,-0.012312,-0.009648,-0.010612
2011/9/9,-0.017337,-0.02348,-0.027107,-0.026705
2012/1/10,0.00358,-0.001542,0.013578,0.008886
2012/1/11,-0.00163,0.005571,0.022085,0.00031
2012/1/12,-0.002745,-0.009708,0.000708,0.002337
2012/1/13,-0.00375,-0.007699,-0.193274,-0.004948
2012/1/17,0.011648,0.004689,0.167179,0.003553
2012/1/18,0.010384,0.005944,0.007895,0.011108
2012/1/19,-0.003169,-0.003038,-0.001865,0.004939
2012/1/20,-0.017417,0.044316,-0.005979,0.000669
2012/1/23,0.016914,0.007744,0.006391,0.000471
2012/1/24,-0.016375,0.010264,0.024281,-0.001026
2012/1/25,0.062439,-0.001042,0.020058,0.008672
2012/1/26,-0.004545,-0.003912,0.03468,-0.005746
2012/1/27,0.00596,-0.002723,0.013476,-0.001593
2012/1/3,0.015383,0.013161,-0.016807,0.015474
2012/1/30,0.012811,0.010711,0.008183,-0.002522
2012/1/31,0.00766,0.00052,-0.016909,-0.000457
2012/1/4,0.005374,-0.004079,-0.013177,0.000188
2012/1/5,0.011102,-0.004743,-0.021292,0.002944
2012/1/6,0.010454,-0.011481,-0.007743,-0.002537
2012/1/9,-0.001586,-0.005204,0.012635,0.002262
2012/10/1,-0.011565,0.014558,-0.004098,0.002652
2012/10/10,0.007958,-0.010433,0.001057,-0.006188
2012/10/11,-0.019987,-0.000292,-0.002817,0.000195
2012/10/12,0.00257,0.009915,-0.024011,-0.002966
2012/10/15,0.008013,0.005438,-0.011216,0.008078
2012/10/16,0.023682,0.009908,0.026711,0.01027
2012/10/17,-0.00797,-0.049147,0.027053,0.004117
2012/10/18,-0.018575,-0.028261,-0.027034,-0.002444
2012/10/19,-0.036039,-0.008207,-0.010699,-0.016571
2012/10/2,0.002912,-0.002993,0.021948,0.000872
2012/10/22,0.039666,0.005379,0.003965,0.00044
2012/10/23,-0.032608,-0.016204,0.01939,-0.014444
2012/10/24,0.005665,-0.002771,-0.034167,-0.003085
2012/10/25,-0.011822,0.004614,0.003647,0.002996
2012/10/26,-0.009086,0.008716,-0.005087,-0.000729
2012/10/3,0.015333,0.003193,-0.016779,0.003624
2012/10/31,-0.014371,0.006519,0.027443,0.000156
2012/10/4,-0.006925,-0.00057,0.003413,0.007174
2012/10/5,-0.021311,0.000951,-0.017347,-0.000322
2012/10/8,-0.022097,-0.003656,0.012461,-0.003457
2012/10/9,-0.003635,-0.008722,-0.030085,-0.009891
2012/11/1,0.002049,0.013468,0.0396,0.010927
2012/11/12,-0.007732,-0.002057,0.024736,0.00013
2012/11/13,0.000125,-0.004914,0.017519,-0.003985
2012/11/14,-0.011085,-0.014921,-0.007411,-0.013852
2012/11/15,-0.020973,0.001833,-0.017846,-0.001594
2012/11/16,0.003915,0.005865,0.033092,0.00484
2012/11/19,0.072112,0.018241,0.033923,0.019862
2012/11/2,-0.033091,-0.018869,-0.011188,-0.009379
2012/11/20,-0.008514,-0.006042,0.00243,0.000663
2012/11/21,0.001402,0.005761,-0.016061,0.00232
2012/11/23,0.017447,0.016817,-0.010471,0.013026
2012/11/26,0.031549,-0.003153,0.004357,-0.00203
2012/11/27,-0.008057,-0.008555,-0.003719,-0.005227
2012/11/28,-0.003147,0.003922,0.033592,0.007856
2012/11/29,0.011013,-0.002344,0.013843,0.00427
2012/11/30,-0.006923,-0.007623,0.003859,0.000162
2012/11/5,0.013559,0.003671,0.089279,0.002164
2012/11/6,-0.00303,0.00479,-0.011111,0.007853
2012/11/7,-0.038085,-0.015687,0.01252,-0.023705
2012/11/8,-0.036294,-0.005545,-0.007292,-0.012205
2012/11/9,0.017313,-0.00242,-0.031619,0.001699
2012/12/10,-0.006431,0.00349,0.011706,0.000338
2012/12/11,0.021832,0.008203,0.020538,0.006549
2012/12/12,-0.004411,-0.006437,-0.000567,0.000448
2012/12/13,-0.017273,-0.004975,-0.046795,-0.006321
2012/12/14,-0.037562,-0.001198,0.005951,-0.004135
2012/12/17,0.017725,0.0097,0.01745,0.011871
2012/12/18,0.029046,0.010691,0.005523,0.011487
2012/12/19,-0.014216,-0.003117,0.000578,-0.007589
2012/12/20,-0.008702,-0.001589,-0.005201,0.005488
2012/12/21,-0.0046,-0.006931,-0.012489,-0.009379
2012/12/24,0.001614,-0.005274,0.008235,-0.00244
2012/12/26,-0.013781,-0.002339,-0.020128,-0.004787
2012/12/27,0.004017,0.003959,0.002977,-0.001218
2012/12/28,-0.010622,-0.014945,-0.013951,-0.01105
2012/12/3,0.001555,-0.003104,0.023655,-0.004745
2012/12/31,0.044317,0.009061,0.019566,0.016942
2012/12/4,-0.017647,-0.000633,-0.020797,-0.00171
2012/12/5,-0.064346,-0.00375,-0.005605,0.001585
2012/12/6,0.015687,0.005566,0.005636,0.003307
2012/12/7,-0.025573,0.011861,0.007965,0.002921
2012/2/1,-0.000635,0.000104,0.017544,0.0089
2012/2/10,0.000507,-0.003676,-0.045427,-0.006886
2012/2/13,0.018605,0.001039,0.01254,0.0068
2012/2/14,0.013649,-0.002077,0.05335,-0.00094
2012/2/15,-0.023142,0.000156,0.012964,-0.005383
2012/2/16,0.009122,0.004005,0.017262,0.011026
2012/2/17,-0.000179,0.002072,0.023113,0.002349
2012/2/2,-0.002346,-0.005659,0.02265,0.001095
2012/2/21,0.025352,-0.000155,-0.01344,0.00072
2012/2/22,-0.003516,0.002482,-0.008116,-0.00334
2012/2/23,0.00653,0.019291,0.009059,0.004272
2012/2/24,0.011658,0.000759,-0.022589,0.001672
2012/2/27,0.006413,-0.001163,-0.003852,0.001355
2012/2/28,0.018354,0.002278,0.005651,0.003356
2012/2/29,0.01313,-0.006314,-0.011831,-0.004737
2012/2/3,0.010019,0.011017,0.029752,0.014605
2012/2/6,0.009333,-0.004235,0.020867,-0.000424
2012/2/7,0.010475,0.002749,-0.006289,0.002023
2012/2/8,0.016744,0.00181,0.010443,0.00216
2012/2/9,0.034593,0.000933,0.020357,0.001474
2012/3/1,0.003742,0.004067,0.029931,0.006158
2012/3/12,0.012528,0.001894,0.036557,0.00016
2012/3/13,0.029167,0.013831,0.002222,0.018132
2012/3/14,0.03781,0.004613,-0.022167,-0.001196
2012/3/15,-0.006818,0.006252,-0.008218,0.005967
2012/3/16,0.000017,0.000049,0.009143,0.001119
2012/3/19,0.026521,-0.001408,-0.009626,0.003974
2012/3/2,0.001304,0.00648,-0.010753,-0.003246
2012/3/20,0.008085,-0.007146,-0.000572,-0.003001
2012/3/21,-0.00571,0.002154,0.005435,-0.001871
2012/3/22,-0.005245,0.003908,-0.021337,-0.007207
2012/3/23,-0.005489,-0.000049,-0.009302,0.003109
2012/3/26,0.018337,0.011145,0.097418,0.013886
2012/3/27,0.012356,-0.00284,0.014438,-0.002817
2012/3/28,0.00511,0.000531,-0.002372,-0.004942
2012/3/29,-0.012564,0.004728,-0.013738,-0.001608
2012/3/30,-0.016906,0.001825,-0.002411,0.003698
2012/3/5,-0.022048,0.009305,-0.007932,-0.00387
2012/3/6,-0.005439,-0.016944,-0.019544,-0.01537
2012/3/7,0.000811,0.002585,0.000302,0.006901
2012/3/8,0.021293,0.010315,-0.00151,0.009818
2012/3/9,0.005867,0.004054,0.050499,0.003631
2012/4/10,-0.012244,-0.012735,-0.020815,-0.017081
2012/4/11,-0.003564,0.001236,0.019409,0.007449
2012/4/12,-0.005477,0.013526,0.010577,0.013779
2012/4/13,-0.028165,-0.012274,0.004486,-0.012475
2012/4/16,-0.041472,-0.000394,-0.039893,-0.000504
2012/4/17,0.050971,0.023333,-0.00031,0.015487
2012/4/18,-0.002231,-0.035286,0.013027,-0.004055
2012/4/19,-0.034356,-0.003098,0.015309,-0.005934
2012/4/2,0.031824,0.00393,-0.017723,0.007505
2012/4/20,-0.024615,0.000451,0,0.001169
2012/4/23,-0.002234,-0.00491,-0.036791,-0.008408
2012/4/24,-0.019975,0.006948,-0.003757,0.00368
2012/4/25,0.088741,0.01785,0.034255,0.013645
2012/4/26,-0.00377,0.009874,0.017624,0.00668
